ExcelFilePath,DICOMFilePath,PatientName,DICOMFileDate,ColumnName,FrameNumber,Value_dB
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0156,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,26.11
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0156,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,24.60
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0156,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,27.02
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0156,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,28.37
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0155,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,28.01
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0155,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,26.26
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0155,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,25.16
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0155,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,27.28
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0155,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,28.24
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0154,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,24.95
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0154,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,22.23
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0154,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,22.53
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0154,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,22.57
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0154,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,21.92
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0153,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,17.04
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0153,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,13.50
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0153,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,14.58
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0153,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,12.06
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\12_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0153,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,12.55
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0174,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,28.83
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0174,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,26.10
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0174,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,25.70
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0174,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,26.30
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0174,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,30.87
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0174,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,29.89
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0173,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,31.55
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0173,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,27.63
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0173,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,26.31
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0173,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,22.73
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0173,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,28.29
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0173,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,22.75
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0172,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,24.98
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0172,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,23.99
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0172,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,20.33
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0172,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,17.49
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0172,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,24.21
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0172,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,27.56
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0171,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,21.43
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0171,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,18.84
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0171,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,15.25
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0171,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,18.07
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0171,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,19.61
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0171,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,19.34
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0170,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,16.36
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0170,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,14.52
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0170,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,15.22
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0170,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,14.37
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0170,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,13.55
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0170,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,23.02
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0169,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,26.42
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0169,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,24.86
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0169,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,22.72
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0169,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,25.36
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0169,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,24.45
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0168,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,23.27
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0168,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,21.92
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0168,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,22.33
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0168,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,22.09
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0168,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,22.24
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_57.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0168,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,22.23
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0167,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,23.86
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0167,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,22.54
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0167,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,22.67
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0167,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,24.64
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_62.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0167,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,25.60
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0166,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,18.45
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0166,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,16.86
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0166,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,17.24
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0166,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,17.15
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_69.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0166,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,16.20
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0165,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,17.54
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0165,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,13.85
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0165,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,8.54
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0165,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,6.73
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0165,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,5.73
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Low\16_74.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0165,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,10.56
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0075,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,38.20
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0075,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,36.01
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0075,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,37.09
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0075,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,36.60
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_41.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0075,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,36.76
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0074,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,36.20
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0074,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,34.72
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0074,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,34.73
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0074,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,35.55
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0074,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,35.66
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_43.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0074,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,35.57
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0073,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,33.58
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0073,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,29.47
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0073,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,31.53
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0073,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,30.40
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0073,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,29.90
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_45.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0073,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,32.77
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0072,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,28.21
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0072,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,26.63
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0072,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,26.30
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0072,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,27.08
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0072,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,25.78
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_47.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0072,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,26.61
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0071,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,19.42
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0071,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,17.54
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0071,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,17.38
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0071,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,17.45
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0071,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,17.81
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_50.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0071,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),6,18.28
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0070,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),1,21.86
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0070,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),2,21.71
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0070,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),3,21.70
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0070,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),4,22.25
C:\Users\Hanna\git\DicomAnalyzer\SampleFiles\DICOM 20251125\Med\00_53.xls,I:\BUL Fam\Hanna\DICOM 20251125\IM_0070,CONCENTRATION SCURVE 20251124,11/24/2025,ROI 1 Echo Mean(dB),5,22.23
